Date,AAPL,ADBE,ADI,ADSK,ALGN,AMAT,AMGN,AMZN,ANSS,ASML,ATVI,BKNG,BKR,CHTR,CMCSA,CRWD,CSX,DXCM,EXC,FANG,FTNT,HON,ILMN,INTC,INTU,KDP,LRCX,LULU,MAR,MCHP,MDLZ,MELI,META,MRNA,MU,NFLX,NVDA,NXPI,PANW,PDD,QCOM,REGN,ROST,SBUX,SNPS,TEAM,TXN,VRSK,WBD,WDAY,^NDX
2020-03-11,62.077301025390625,311.80999755859375,90.75938415527344,154.9199981689453,169.25,43.68389892578125,191.48687744140625,90.39199829101562,234.2899932861328,231.9436798095703,55.19612503051758,1368.260009765625,10.271469116210938,393.0199890136719,35.66486740112305,38.0099983215332,17.493427276611328,49.685001373291016,23.353744506835938,18.030839920043945,15.604000091552734,124.7368392944336,225.75999450683594,46.037261962890625,234.62046813964844,19.07364845275879,220.39979553222656,144.8800048828125,74.77947235107422,30.081951141357422,45.61935806274414,490.69000244140625,149.4199981689453,28.18000030517578,37.00196075439453,319.75,54.1624641418457,76.6180419921875,47.186668395996094,33.38999938964844,65.04561614990234,491.69000244140625,67.75916290283203,55.78749465942383,119.62000274658203,124.37999725341797,98.68327331542969,141.93869018554688,21.510000228881836,124.0199966430664,7473.9501953125
2020-03-18,60.60921096801758,310.0,89.13323974609375,149.9600067138672,165.27999877929688,43.95654296875,186.4555206298828,97.00499725341797,217.42999267578125,253.22674560546875,53.495819091796875,1259.469970703125,10.271469116210938,419.3999938964844,32.32420349121094,57.33000183105469,17.893207550048828,59.0525016784668,22.387161254882812,21.497970581054688,19.95599937438965,113.10545349121094,254.17999267578125,48.169979095458984,229.3722381591797,22.42467498779297,221.6877899169922,192.74000549316406,78.6556167602539,36.44488525390625,43.6009635925293,490.0,160.97999572753906,25.81999969482422,42.8323974609375,357.32000732421875,62.11717987060547,82.35960388183594,53.573333740234375,36.04999923706055,61.83395004272461,449.5299987792969,69.94159698486328,61.36812973022461,120.62999725341797,138.1999969482422,97.94881439208984,134.89111328125,20.030000686645508,132.38999938964844,7553.830078125
2020-03-25,62.42836380004883,318.239990234375,85.25333404541016,156.10000610351562,173.9499969482422,44.61872482299805,186.8148956298828,97.48600006103516,232.47000122070312,254.61839294433594,58.45914077758789,1345.3199462890625,9.586703300476074,436.30999755859375,32.081581115722656,55.68000030517578,18.47352409362793,67.31749725341797,23.87920570373535,23.35185432434082,20.233999252319336,126.62016296386719,273.1199951171875,49.75112533569336,225.62490844726562,22.78136444091797,232.06838989257812,189.5500030517578,74.35211944580078,32.63290786743164,46.7967529296875,488.5799865722656,166.8000030517578,29.950000762939453,41.63462829589844,375.5,65.71189880371094,79.669677734375,54.6533317565918,36.029998779296875,63.90262985229492,488.2900085449219,84.97933959960938,62.18159103393555,128.7899932861328,137.25999450683594,92.90078735351562,136.95457458496094,19.440000534057617,130.22000122070312,7813.5
2020-04-01,63.69021987915039,308.92999267578125,91.5296401977539,148.6999969482422,174.5500030517578,46.3131103515625,192.3899383544922,100.58000183105469,239.64999389648438,265.2745056152344,58.84244918823242,1376.3699951171875,11.330570220947266,451.75,34.695281982421875,59.599998474121094,19.714767456054688,62.6775016784668,23.217514038085938,29.42155647277832,21.33799934387207,127.99250030517578,280.6400146484375,53.68562698364258,235.19923400878906,24.320775985717773,247.7523193359375,194.9199981689453,73.36817169189453,35.29936218261719,48.69376754760742,525.6699829101562,168.8300018310547,32.02000045776367,46.0693244934082,372.2799987792969,64.5726547241211,80.96660614013672,57.60333251953125,40.630001068115234,68.70124053955078,501.510009765625,82.86876678466797,64.99081420898438,135.50999450683594,132.52000427246094,98.78551483154297,144.60902404785156,20.670000076293945,131.8000030517578,8049.31005859375
2020-04-08,70.47095489501953,340.7699890136719,97.96761322021484,172.22000122070312,190.0,51.094390869140625,208.99534606933594,114.16600036621094,254.8000030517578,281.17596435546875,62.19392395019531,1449.4200439453125,12.18880844116211,489.57000732421875,36.17926788330078,60.88999938964844,20.162900924682617,70.1675033569336,25.345306396484375,28.209396362304688,21.8700008392334,133.0557861328125,297.8800048828125,55.76318359375,256.34912109375,25.9685001373291,263.5039367675781,205.17999267578125,82.1739501953125,39.438636779785156,51.24125289916992,562.02001953125,178.1699981689453,34.65999984741211,47.13840103149414,413.54998779296875,70.78488159179688,88.65209197998047,62.643333435058594,43.029998779296875,73.2542495727539,524.8400268554688,88.88777923583984,69.68233489990234,147.42999267578125,144.57000732421875,103.14563751220703,147.6845245361328,22.299999237060547,149.4499969482422,8692.16015625
2020-04-15,65.88499450683594,328.989990234375,91.73884582519531,170.02000427246094,187.25999450683594,47.062923431396484,212.6352081298828,116.40599822998047,253.27999877929688,273.54638671875,65.01686096191406,1342.219970703125,11.640998840332031,490.7799987792969,33.540035247802734,66.06999969482422,19.17635726928711,77.09750366210938,23.146160125732422,27.986572265625,20.236000061035156,124.92611694335938,310.3999938964844,51.810298919677734,244.9384765625,24.230337142944336,235.57839965820312,206.72000122070312,79.41096496582031,36.02614974975586,48.01694869995117,573.3800048828125,170.8000030517578,49.2599983215332,40.99120330810547,433.8299865722656,67.18518829345703,77.87319946289062,62.16999816894531,50.939998626708984,67.86051940917969,544.4600219726562,80.80706024169922,68.78376770019531,144.83999633789062,148.1999969482422,99.32472229003906,142.68312072753906,20.780000686645508,140.14999389648438,8403.0
2020-04-22,68.39156341552734,333.45001220703125,102.33251190185547,177.30999755859375,203.50999450683594,49.09812545776367,219.01194763183594,115.7040023803711,257.3500061035156,283.5991516113281,63.1767578125,1439.3199462890625,12.964875221252441,497.1600036621094,35.766021728515625,70.12999725341797,21.55244255065918,78.38249969482422,24.547382354736328,33.869102478027344,21.08799934387207,135.1094512939453,313.7900085449219,54.00736999511719,261.80841064453125,25.60953140258789,253.1962890625,224.47000122070312,86.88492584228516,42.04253005981445,48.10154342651367,598.5399780273438,182.91000366210938,47.880001068115234,44.85176467895508,403.8299865722656,72.632080078125,94.47383880615234,64.51667022705078,48.060001373291016,71.11943817138672,528.6099853515625,90.4218521118164,74.43061828613281,151.8300018310547,148.61000061035156,106.20418548583984,149.1486053466797,23.420000076293945,145.07000732421875,8677.599609375
2020-04-29,73.05117797851562,356.1300048828125,100.74441528320312,180.49000549316406,208.61000061035156,47.56929016113281,217.80479431152344,115.88999938964844,262.2300109863281,282.0324401855469,67.79679870605469,1393.199951171875,12.41706371307373,513.4400024414062,33.85936737060547,71.58999633789062,20.559452056884766,91.06999969482422,23.26941680908203,35.9458122253418,21.711999893188477,127.6423110961914,310.25,54.00736999511719,269.84033203125,24.806575775146484,234.78550720214844,218.2100067138672,83.14794921875,40.175048828125,47.302520751953125,620.9400024414062,207.07000732421875,49.34000015258789,44.95075225830078,424.67999267578125,73.22539520263672,95.300048828125,66.06999969482422,48.720001220703125,73.3298110961914,574.3699951171875,86.73812866210938,68.95402526855469,154.24000549316406,169.5800018310547,103.69412994384766,154.74942016601562,21.25,152.17999267578125,8930.6201171875
2020-05-06,76.45136260986328,365.1000061035156,101.37205505371094,180.97000122070312,206.4499969482422,50.95805740356445,218.5880889892578,117.84750366210938,259.7900085449219,290.13104248046875,71.47698974609375,1385.9200439453125,13.302693367004395,501.92999267578125,33.201904296875,76.1500015258789,20.685190200805664,102.69999694824219,23.892179489135742,36.4271125793457,27.67799949645996,120.75244140625,321.54998779296875,53.67642593383789,276.9186096191406,25.118310928344727,247.52023315429688,242.60000610351562,78.84445190429688,41.3879508972168,47.377723693847656,762.0900268554688,210.10000610351562,62.349998474121094,45.2279167175293,431.82000732421875,77.80229187011719,94.46424102783203,71.38999938964844,57.83000183105469,74.0760498046875,557.5399780273438,84.6373519897461,70.32553100585938,158.57000732421875,176.0,104.64498901367188,153.87490844726562,19.780000686645508,159.72999572753906,9112.4501953125
2020-05-13,77.08418273925781,372.20001220703125,101.11528015136719,194.7100067138672,224.3699951171875,54.01573181152344,209.57583618164062,122.46649932861328,262.4100036621094,299.5402526855469,72.24864196777344,1547.56005859375,13.247912406921387,520.4400024414062,35.888118743896484,78.55000305175781,21.265512466430664,101.14250183105469,23.814334869384766,37.29166030883789,28.964000701904297,124.8788070678711,342.54998779296875,55.73612594604492,281.90289306640625,25.713438034057617,253.01255798339844,251.41000366210938,90.11503601074219,42.42277526855469,46.8983039855957,805.9600219726562,216.8800048828125,71.66999816894531,44.66368103027344,451.0400085449219,87.80365753173828,95.14632415771484,75.71666717529297,63.09000015258789,73.76432800292969,557.5999755859375,87.8324966430664,72.15931701660156,162.02000427246094,181.27999877929688,105.57255554199219,155.30950927734375,21.049999237060547,157.4199981689453,9298.5400390625
2020-05-20,77.96791076660156,376.6300048828125,107.17288208007812,199.52999877929688,247.89999389648438,53.69437789916992,206.3279266357422,121.09300231933594,268.9700012207031,312.8520812988281,69.25106811523438,1746.9100341796875,14.617439270019531,509.8500061035156,37.11851119995117,79.3499984741211,23.2579402923584,95.44750213623047,24.656360626220703,40.389610290527344,27.506000518798828,138.1840057373047,354.4100036621094,57.63127899169922,277.4299011230469,25.439495086669922,257.5571594238281,281.4100036621094,94.33902740478516,45.171058654785156,46.616294860839844,834.1699829101562,232.1999969482422,57.709999084472656,45.33680725097656,414.7699890136719,86.92864990234375,97.99958038330078,77.0566635131836,64.88999938964844,73.69820404052734,545.2100219726562,92.43468475341797,73.96662139892578,168.52999877929688,173.05999755859375,108.4301528930664,157.66775512695312,21.920000076293945,168.33999633789062,9389.98046875
2020-05-27,79.59506225585938,390.44000244140625,111.07181549072266,219.08999633789062,263.7900085449219,54.543670654296875,207.55250549316406,123.62049865722656,288.1400146484375,327.3963317871094,72.19918823242188,1655.0,15.806272506713867,545.219970703125,38.301944732666016,92.25,23.27083396911621,93.9375,25.528512954711914,41.02828598022461,28.788000106811523,141.43507385253906,366.04998779296875,57.427894592285156,282.3255920410156,26.50695037841797,262.4886169433594,312.29998779296875,95.02481079101562,46.80560302734375,49.08858108520508,859.77001953125,232.72000122070312,59.869998931884766,46.346492767333984,427.30999755859375,88.00059509277344,97.46158599853516,79.95333099365234,67.30000305175781,79.94207000732422,617.6599731445312,96.54832458496094,73.98564147949219,183.02000427246094,183.6699981689453,114.9323959350586,167.9850311279297,21.829999923706055,178.8300018310547,9657.3095703125
